Ex-0,Ex-1,Ex-2,Ex-3,Ex-4
26.692069219006093,11.761343668484066,68.23768078939601,20.45434771481408,20.89388242940913
19.12315639036534,24.046633422769215,47.513068403658174,8.123675996458697,135.70870886371995
20.306587219675663,19.42446010895781,70.06226598930921,9.19407968221741,106.11985213273263
74.30106349622953,37.219291447769386,136.0108001732348,15.14086192735693,48.44636568081872
102.38240916688764,32.16556255941362,51.92861808545892,14.051600355125377,66.74777835218273
15.761437408072297,32.75009196644553,24.397927204205363,10.457285496054103,57.024881693134084
18.218921448297657,31.041771414932214,33.85656855856085,4.960661385719626,30.513837320409753
56.624432300388634,21.96894620921482,84.76261653226774,14.294887704280871,27.866070120908116
25.71482846660583,41.67347102894553,76.19821876399722,26.80100240672122,27.224055887704953
19.49394965839788,13.63066593926716,67.61744345414508,6.01499904115604,78.90977855232079
12.21413433849645,41.33127030391736,103.54107356427512,13.721873286378521,69.68279459008241
36.787443028621276,104.82146392097289,208.59534218485192,17.209595267010737,87.24301518382377
40.69352117130265,25.15186530866263,103.91910451915997,16.58299981740848,40.75314085642907
22.273369234816506,38.18075971753523,17.242689384688134,27.765770768708297,65.20705715810445
39.439107531610524,13.248351050816844,93.49899371888189,10.993411619803679,49.58451545269153
18.72097755520652,16.721643768648754,49.335863120470876,10.701327884834901,30.836032211265987
14.697868589314032,28.24851427264331,115.05781077907697,15.061348849137,15.44444501960946
60.76814356009278,37.380374652539835,63.25995097950691,5.490699628860142,76.33104751477136
36.910575312985266,14.606224057858414,101.15214304929115,15.502812570771768,95.3946328938742
78.21320934510894,23.989102702301295,77.55500455188388,17.5606079885016,29.208031721865364
18.13219854768699,15.40229588501265,81.68471031971154,4.475633349945226,30.30541438727404
18.50759612265049,11.64999844674088,30.433050216968603,14.28312845344732,129.63831429975684
30.01097708117926,21.549205475383825,44.47637578441644,7.56639513971438,37.06662063051299
5.513730172285755,49.36653730865239,91.13142583218216,9.744693434759915,242.63237755031565
37.73957309085461,15.100218683622758,44.23601226693771,12.056865194219915,71.74942489414217
45.0648902474403,14.485389085102225,69.81250860209168,17.130888963867942,40.26242183451109
15.977047932910098,26.173896240927267,89.245559423656,11.920321792495203,39.93091535347064
48.49860020379853,29.19025976664447,42.21045674095097,6.605808556106443,42.64166212369491
40.58879432200853,52.622891221136975,63.32871183322085,14.137701077954134,45.08948582259559
40.87305462314636,28.0505044786929,129.065477555092,9.585010051154589,15.431173550962928
56.99461772015283,22.17783555362348,172.59297431427922,9.271265648089658,128.85122479544793
14.230029762890153,51.883441828916624,330.07891875899355,10.899403813441612,82.9069385976966
47.60531005093609,50.84057979945332,43.26844181928713,21.96816845007124,224.70636673841497
27.766151864551787,15.657630304619623,55.69179859428481,22.24060031387626,86.06592135691936
18.18325772978399,49.68080402487341,34.485642391491496,12.063446269353303,100.44689564451824
14.548795089504187,18.58833034955082,80.65435077153371,21.139682622639103,21.04811172624569
17.574518958170927,20.222860896371046,35.99474270685304,8.121609819052415,71.73151954023032
29.57679764079409,37.03502730386251,40.855025107972686,6.358974899100724,60.680655613958145
21.460947129130307,24.500844140903148,99.833557910822,5.82873351933612,59.35617037314752
